SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,-0.7073092726148122,1,1,1.161125053277048,-0.3157092983843355,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-0.9923315820609102,1,0,-1.4975613801573535,-0.9498499294376995,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,-0.9923315820609102,1,0,-1.5042080962409397,-0.9357677253788047,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,-1.1552014731729663,0,1,-1.183504045207915,-0.9587671871803224,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.06632271016745371,1,0,-0.32441599140442395,-0.17515212683724798,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,0,1.4507167846199296,1,1,0.8653461875574706,1.7750344835382803,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0.5142149107256077,0,0,-0.45735031307614404,-0.007688675121206508,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1,0,0,-0.9516141092828962,1,1,0.8420826812649196,-0.6467735282892922,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-0.4222869631687143,1,1,-0.18981999071180747,-0.45399301065545716,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,-1.2366364187289942,1,0,-1.4776212319065958,-0.9891609097337678,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,1.5321517301759575,1,0,0.27212677709742,1.3171200550024957,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,-0.9108966365048822,1,0,0.2920669253481778,-0.7012924060721606,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,0,1.6135866757319857,1,0,0.6493279148409256,1.6400616342904097,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0.6770848018376636,1,0,0.43995635820796647,0.6808383991940958,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0.8806721657277337,1,0,0.24387823374217918,0.7081419829258402,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,0,0,1.5728692029539715,1,1,1.3954217952234547,2.2078304979376666,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,0,-0.4222869631687143,1,1,-1.512516491345422,-0.8252290452425275,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0.7178022746156777,1,0,-1.4693128368021133,-0.5348884305235595,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,0.4327799651695797,1,0,-1.4875913060319748,-0.646265862625727,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0.5142149107256077,1,1,-1.3330551570886002,-0.4902800693902894,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,1.2878468935078735,1,1,1.287412658865182,1.8835425010202969,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,1,-0.38156949039070026,1,0,-1.359642021422944,-0.7311563905418856,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,1.4507167846199296,1,0,-1.2948365396079806,-0.1635199614155591,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,-1.2773538915070082,1,1,0.20233625821976667,-0.9760719645818484,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-1.2366364187289942,1,1,0.16744099878094024,-0.9478854840439039,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-0.25941707205665826,1,0,-0.17652655854463528,-0.34208584046956936,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,1,0,0.9213896385057476,0,1,-0.3393711025924926,0.3074171950116799,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,-0.7480267453928262,1,1,-1.4859296270110782,-0.8752230768936193,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,1.5728692029539715,1,1,0.591169149109548,1.56746544440059,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,1.2878468935078735,1,0,0.5479654945662391,1.4504374727387408,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,0,-1.0330490548389242,1,1,0.19901290017797385,-0.8083436438239467,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,0,1.0028245840617755,1,1,0.3169921106616253,0.831879970314812,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,1,0,-0.7887442181708402,1,0,0.9750170029366396,-0.4707239051329528,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,1,-1.1959189459509803,0,0,-1.1652255759780534,-0.9668677653772103,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,1.6135866757319857,1,0,1.4934608574563482,2.4794095555248776,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,1,0.31062754683553767,1,1,1.049792558876982,0.7210984935568295,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,1,0,-0.7480267453928262,1,1,0.061093541443564076,-0.574949873104898,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,1,1,-1.2366364187289942,1,1,-0.6733685857926892,-0.9675961552423255,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1.3692818390639017,1,0,1.5333411539578643,2.2735180203189684,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,0,0.2291926012795097,1,1,1.337263029492077,0.770099266300946,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,-1.2773538915070082,0,1,-1.3114533298169457,-0.99617993934306,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.4222869631687143,1,1,-0.3194309543417345,-0.4806785666228612,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,-1.2773538915070082,1,1,-1.4842679479901817,-0.998475471039181,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.114484000394952,1,1,0.5097468770856194,-0.8314093228859295,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,-0.1372646537226163,1,0,0.14251581346749273,-0.1427939588900071,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,1,1,-1.2773538915070082,1,1,0.17076435682273353,-0.9764913405647935,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,-1.1959189459509803,1,0,-1.4742978738648027,-0.9794711172857195,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,1.5728692029539715,1,0,-1.4975613801573535,-0.4329800666678901,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,-0.9516141092828962,1,1,-0.48726053545228104,-0.7936654844208668,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.4327799651695797,1,1,1.217622139987529,0.9915297852959808,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.6363673290596497,1,1,0.6210793714856851,0.7089365900514203,0,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,-0.25941707205665826,1,1,0.7274268288230613,-0.03229942359403982,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,-0.9516141092828962,1,0,-1.4826062689692852,-0.9022176467431934,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,-1.2773538915070082,1,1,0.5330103833781704,-0.9716795529710018,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0.5549323835036216,1,0,-1.5075314542827327,-0.5843747965110861,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,-1.2366364187289942,1,0,-0.09011924945801743,-0.9551252378547462,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,-1.2773538915070082,1,1,0.38844430856017503,-0.9735998535244876,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.2878468935078735,0,1,-0.15658641029387746,0.690219177759974,0,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,-0.8294616909488542,1,1,0.8819629777664356,-0.5241833067483809,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,0,-1.0737665276169381,1,1,1.0298524106262243,-0.7540675626627834,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,1.0842595296178037,1,0,-1.475959552885699,-0.44803345721360516,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,-1.0330490548389242,1,1,0.9733553239157432,-0.7277130929977045,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
1,1,0,1.6135866757319857,1,1,0.6426811987573394,1.6985756201213342,0,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,-0.6665917998367983,1,1,0.46488154352141403,-0.4695540668647374,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,-0.3001345448346723,1,0,-0.3061375221745625,-0.38698114306485454,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0.06632271016745371,1,0,-0.07017910120725936,-0.0030976117289649185,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,-1.2773538915070082,1,1,0.32363882674521144,-0.9744606779105328,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-0.9108966365048822,1,1,1.2408856462800797,-0.5355064582878997,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,0,-0.34085201761268624,1,0,-1.4842679479901817,-0.7716592815263243,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,-0.9108966365048822,1,0,0.18405778898990524,-0.7088632461853281,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,1,0,1.4914342573979436,1,1,-0.36928132496862953,0.672097720812713,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,1.0028245840617755,1,0,-1.4626661207185272,-0.5134561105530472,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0.7178022746156777,1,1,1.2840893008233891,1.304251834052126,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,1,-0.17798212650063028,0,0,-0.4639970291597301,-0.3951479385222073,0,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,0,-0.6665917998367983,1,1,-0.4855988564313846,-0.6708545386784054,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-0.3001345448346723,1,1,0.47318993862589653,-0.16771372124501052,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1,1,0,-1.1959189459509803,1,1,0.32696218478700423,-0.9018203431804033,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,1.1656944751738316,1,1,1.054777595939672,1.4972972207278215,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,0,-1.2366364187289942,1,0,-1.4842679479901817,-0.9897789374981079,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0.7585197473936917,1,0,-1.5075314542827327,-0.5668934397483203,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,1.5728692029539715,1,0,0.4250012470198979,1.4534393218798218,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,1,1,-0.5037219087247422,1,0,-1.4859296270110782,-0.8280984598626784,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,-1.0737665276169381,1,0,-1.4925763430946641,-0.9460534731710383,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,-1.0737665276169381,1,0,-1.4809445899483886,-0.9527634888981604,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-0.1372646537226163,1,0,0.08934208479880487,-0.2122558651178156,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0.1477576557234817,1,1,-1.5357799976379733,-0.7031906342054912,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,-0.17798212650063028,0,1,-1.163563896957157,-0.658295331610206,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,-1.0330490548389242,1,1,0.7224417917603717,-0.7502048891356571,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,1.2471294207298596,1,0,-1.3480102682766686,-0.29299677804483276,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0.6363673290596497,1,0,-1.369612095548323,-0.48937510016393415,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0.6770848018376636,1,0,-1.4726361948439062,-0.6096477175885696,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,-0.21869959927864427,1,1,0.5546122106498251,-0.07057300014282265,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,1.6135866757319857,1,0,0.9151965581843657,1.9591405400511974,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,0,-1.2773538915070082,1,1,0.145839171509286,-0.9768224268671186,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.6135866757319857,0,0,-0.36928132496862953,0.6630921733894699,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0.5956498562816357,0,0,-0.8345514508196499,-0.21333741370541087,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,-1.2773538915070082,1,1,-0.3360477445506995,-0.9832234287120707,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0.1477576557234817,1,1,1.330616313408491,0.7083185622870801,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,1,1,0.4327799651695797,0,0,-1.1785190081452255,-0.4669936661267566,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,-0.21869959927864427,1,0,0.634372803652857,0.012485516900470221,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-0.9516141092828962,1,1,0.4914684078557579,-0.6880048091388461,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0.2291926012795097,1,1,1.2923976959278718,0.7533683718234504,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0.1070401829454677,1,1,1.1395232260053934,0.5618239097182957,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-1.3180713642850221,1,0,0.2854202092645917,-0.3904354768191132,0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,0,1.0842595296178037,1,1,1.1727568064233234,1.6567263115074404,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
0,0,0,-0.21869959927864427,1,0,-1.475959552885699,-0.7726746128534547,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,-1.2366364187289942,1,0,-0.6916470550225506,-0.9697813248376713,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-1.0330490548389242,1,0,-1.3712737745692196,-0.9309780102051681,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0.1477576557234817,1,1,0.19735122115707743,0.10154773222592528,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,1,1,0.3513450196135517,1,1,0.9816637190202258,0.7114749183692461,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-0.7887442181708402,0,0,-1.183504045207915,-0.8496852867742757,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,-0.5444393815027563,1,0,-1.4593427626767341,-0.8009714554921743,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,1.1249770023958177,0,0,-0.8993569326346132,0.002994376233817017,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0.6363673290596497,1,1,1.021544015521742,1.0356084083455308,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0,0,-1.1959189459509803,1,0,0.8736545826619532,-0.8797258506052409,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,0,1.4914342573979436,1,1,0.9201815952470553,1.8446508967071735,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0,0,0.4327799651695797,0,0,-0.6850003389389647,-0.15477928303417618,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
0,0,1,-0.8701791637268682,0,1,-0.954192340324198,-0.829621456853374,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1,0,0.5142149107256077,1,1,-0.48227549838959155,-0.026648884034357827,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,1,0,1.6135866757319857,1,1,1.4951225364772447,2.417805430872252,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,-1.2366364187289942,1,0,0.4798366547094826,-0.9310442274656332,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-0.8294616909488542,1,0,-1.4776212319065958,-0.9082434174455105,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,1,1.4099993118419156,1,1,1.5815298455638624,2.254270869943802,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,0,0.1884751285014957,1,0,0.9816637190202258,0.5204822667679667,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,0.2699100740575237,0,0,-0.7847010801927548,-0.25648899510845047,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0.3513450196135517,1,1,0.3286238638079011,0.35701392309998164,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,-0.3001345448346723,0,1,-0.5487426592254516,-0.43620264001052117,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-0.9923315820609102,1,1,0.37847423443479616,-0.7222612052194177,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
0,1,1,1.5728692029539715,1,0,0.21064465332424917,1.2991972498366295,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,-1.114484000394952,1,0,1.0564392749605682,-0.7865802375511094,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,-0.09654718094460228,1,1,0.4831600127512754,0.06409083522287767,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0.31062754683553767,1,1,0.8254658910559546,0.5324896633322909,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
0,0,0,0.8806721657277337,1,1,-1.4709745158230096,-0.5501404728506696,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,1.6135866757319857,1,1,1.3804666840353859,2.3323630924522187,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,1,-0.17798212650063028,1,0,1.1827268805487023,0.22826549633582313,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,1,1,-0.5851568542807702,1,1,0.6925315693842344,-0.3003689663766053,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,-1.2366364187289942,0,1,-0.6484434004792416,-0.9696047454764312,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1.0842595296178037,1,1,1.3754816469726967,1.7544409155336582,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,1,-0.4222869631687143,1,1,-0.454026955034351,-0.4630868477593202,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,-1.2773538915070082,1,0,-1.4909146640737678,-0.9985637607198009,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,1.6135866757319857,1,1,-1.2981598976497735,-0.1520864477752652,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,-0.7480267453928262,1,1,0.3169921106616253,-0.5234107720429556,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0.7178022746156777,1,0,1.151154979151669,1.2262699736444849,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
0,1,1,0.6363673290596497,1,0,0.16411764073914742,0.3274368800922716,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1,1,0.6770848018376636,1,1,1.116259719712842,1.1509809484957545,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-0.17798212650063028,1,0,0.6875465323215453,0.0035241143175373164,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,1.4507167846199296,1,1,1.034837447688914,1.8634786710993947,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,-0.7887442181708402,1,0,1.1960203127158744,-0.42761646857022323,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-0.8701791637268682,1,1,0.8121724588887829,-0.5701822303514164,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,0,-1.1959189459509803,1,1,0.3103453945780392,-0.90669834803466,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,1.0028245840617755,1,0,1.1910352756531848,1.529280157532427,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,-1.1959189459509803,1,0,0.34025561695417644,-0.9150417228532528,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,1.6135866757319857,1,0,-1.2964982186288772,-0.18440047088219613,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,1.5321517301759575,1,1,0.6426811987573394,1.632380432076467,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0.6770848018376636,1,0,0.4831600127512754,0.7153817367366825,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
1,1,0,1.4099993118419156,1,1,1.4053918693488334,2.1456966352013205,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0.5549323835036216,1,0,-1.4859296270110782,-0.6091621243451595,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,1.2878468935078735,1,1,0.18073443094811242,0.9707817103502737,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,1,0,0.1884751285014957,1,0,-1.5042080962409397,-0.651894329765254,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,-1.2366364187289942,1,0,0.19901290017797385,-0.9389902987214359,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,-0.7887442181708402,0,0,-0.6467817214583452,-0.7740651753232202,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,1.6135866757319857,1,0,1.674583870734067,2.6786131474238206,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
